137.8799 	EXP 	left_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_R_15.png'
137.8799 	EXP 	right_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_R_15.png'
137.8799 	EXP 	middle_image: autoDraw = True
137.8799 	EXP 	right_image: autoDraw = True
138.7882 	EXP 	left_image: autoDraw = True
139.9716 	EXP 	Device response: <KeyPress from None: t=139.96963950000008, value=f, duration=None>
139.9721 	EXP 	New trial (rep=12, index=0): <Trial 12 (0 in rep 12) data={'thisN': 12, 'thisTrialN': 0, 'thisRepN': 12}>
140.0527 	DATA 	Keypress: f
140.0618 	INFO 	Keyboard events cleared
140.0617 	EXP 	middle_image: autoDraw = False
140.0617 	EXP 	left_image: autoDraw = False
140.0617 	EXP 	right_image: autoDraw = False
140.0617 	EXP 	middle_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shifteddirectgaze.png'
140.0617 	EXP 	left_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shifteddirectgaze.png'
140.0617 	EXP 	right_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shifteddirectgaze.png'
140.0617 	EXP 	middle_image: autoDraw = True
140.0617 	EXP 	right_image: autoDraw = True
140.9715 	EXP 	left_image: autoDraw = True
142.3885 	EXP 	Device response: <KeyPress from None: t=142.38550479999958, value=j, duration=None>
142.3890 	EXP 	New trial (rep=13, index=0): <Trial 13 (0 in rep 13) data={'thisN': 13, 'thisTrialN': 0, 'thisRepN': 13}>
142.4797 	EXP 	Device response: <KeyPress from None: t=135.68957580000006, value=j, duration=6.776038299999527>
142.4809 	DATA 	Keypress: j
142.4905 	INFO 	Keyboard events cleared
142.4905 	EXP 	middle_image: autoDraw = False
142.4905 	EXP 	left_image: autoDraw = False
142.4905 	EXP 	right_image: autoDraw = False
142.4905 	EXP 	middle_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_L_14.png'
142.4905 	EXP 	left_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_L_14.png'
142.4905 	EXP 	right_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_L_14.png'
142.4905 	EXP 	middle_image: autoDraw = True
142.4905 	EXP 	right_image: autoDraw = True
143.3879 	EXP 	left_image: autoDraw = True
144.9553 	EXP 	Device response: <KeyPress from None: t=144.9454923000003, value=j, duration=None>
144.9557 	EXP 	New trial (rep=14, index=0): <Trial 14 (0 in rep 14) data={'thisN': 14, 'thisTrialN': 0, 'thisRepN': 14}>
145.0360 	EXP 	Device response: <KeyPress from None: t=142.38550479999958, value=j, duration=2.6399968000005174>
145.0372 	DATA 	Keypress: j
145.0461 	INFO 	Keyboard events cleared
145.0461 	EXP 	middle_image: autoDraw = False
145.0461 	EXP 	left_image: autoDraw = False
145.0461 	EXP 	right_image: autoDraw = False
145.0461 	EXP 	middle_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_R_15.png'
145.0461 	EXP 	left_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_R_15.png'
145.0461 	EXP 	right_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_R_15.png'
145.0461 	EXP 	middle_image: autoDraw = True
145.0461 	EXP 	right_image: autoDraw = True
145.9712 	EXP 	left_image: autoDraw = True
148.1061 	DATA 	Keypress: j
148.1217 	EXP 	Device response: <KeyPress from None: t=148.10569049999958, value=j, duration=None>
148.1222 	EXP 	New trial (rep=15, index=0): <Trial 15 (0 in rep 15) data={'thisN': 15, 'thisTrialN': 0, 'thisRepN': 15}>
148.2125 	EXP 	Device response: <KeyPress from None: t=144.9454923000003, value=j, duration=3.240165299999717>
148.2225 	INFO 	Keyboard events cleared
148.2225 	EXP 	middle_image: autoDraw = False
148.2225 	EXP 	left_image: autoDraw = False
148.2225 	EXP 	right_image: autoDraw = False
148.2225 	EXP 	middle_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_L_15.png'
148.2225 	EXP 	left_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_L_15.png'
148.2225 	EXP 	right_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_L_15.png'
148.2225 	EXP 	middle_image: autoDraw = True
148.2225 	EXP 	right_image: autoDraw = True
149.1213 	EXP 	left_image: autoDraw = True
150.6384 	EXP 	Device response: <KeyPress from None: t=150.63356620000013, value=f, duration=None>
150.6389 	EXP 	New trial (rep=16, index=0): <Trial 16 (0 in rep 16) data={'thisN': 16, 'thisTrialN': 0, 'thisRepN': 16}>
150.7295 	EXP 	Device response: <KeyPress from None: t=139.96963950000008, value=f, duration=10.751972699999897>
150.7306 	DATA 	Keypress: f
150.7396 	INFO 	Keyboard events cleared
150.7396 	EXP 	middle_image: autoDraw = False
150.7396 	EXP 	left_image: autoDraw = False
150.7396 	EXP 	right_image: autoDraw = False
150.7396 	EXP 	middle_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shifteddirectgaze.png'
150.7396 	EXP 	left_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shifteddirectgaze.png'
